Datum (MESZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2019-07-17T21:00+02:00,7528.61,27669.25,8860.51,54.07
2019-07-17T22:00+02:00,7526.81,27488.21,8972.48,50.64
2019-07-17T23:00+02:00,7535.41,26916.26,9032.04,45.9
2019-07-18T00:00+02:00,7531.91,26483.34,9294.95,40.47
2019-07-18T01:00+02:00,7531.28,25789.49,9187.34,39
2019-07-18T02:00+02:00,7546.74,25337.91,9136.82,37.82
2019-07-18T03:00+02:00,7547.08,24615.38,9220.93,37.8
2019-07-18T04:00+02:00,7536.59,24369.47,9533.28,37.68
2019-07-18T05:00+02:00,7534.36,25818.23,10142.81,37.87
2019-07-18T06:00+02:00,7538.26,27466.86,12042.99,43.8
2019-07-18T07:00+02:00,7569,28025.2,15772.6,49.73
2019-07-18T08:00+02:00,7556.09,28087.24,20367.73,48.96
2019-07-18T09:00+02:00,7532.7,27074.57,25792.88,47.5
2019-07-18T10:00+02:00,7498.94,26218.55,30928.26,44.91
2019-07-18T11:00+02:00,7478.49,25184.6,34305.26,43.49
2019-07-18T12:00+02:00,7464.02,24058.14,35789.06,40.41
2019-07-18T13:00+02:00,7469.35,23587.77,36251.73,39.25
2019-07-18T14:00+02:00,7335.56,23739.49,34511.79,38.99
2019-07-18T15:00+02:00,7372.08,23780.07,31839.74,39.72
2019-07-18T16:00+02:00,7458.91,24797.74,28108.9,39.21
2019-07-18T17:00+02:00,7476.96,26202.34,23691.51,47.91
2019-07-18T18:00+02:00,7492.76,28022.02,19420.22,49.94
2019-07-18T19:00+02:00,7497.71,28732.48,14780.04,54.79
2019-07-18T20:00+02:00,7498.22,28996.71,11660.79,54.02
2019-07-18T21:00+02:00,7494,29098.12,10848.69,49.4
2019-07-18T22:00+02:00,7495.14,28978.81,11471.6,48.01
2019-07-18T23:00+02:00,7500.84,27580.17,12088.4,43.73
2019-07-19T00:00+02:00,7493.09,25576.99,12020.34,37.86
2019-07-19T01:00+02:00,7487.53,24864.74,11618.16,37.06
2019-07-19T02:00+02:00,7459.14,24577.81,11464.98,37
2019-07-19T03:00+02:00,7448.45,24612.24,11575.62,36.66
2019-07-19T04:00+02:00,7448.09,25488.46,11633.49,36.68
2019-07-19T05:00+02:00,7447.39,26589.22,11897.79,37.87
2019-07-19T06:00+02:00,7467.21,27988.5,13027.41,42.84
2019-07-19T07:00+02:00,7471.32,28692.21,14527.06,52.07
2019-07-19T08:00+02:00,7462.22,28884.9,16572.09,52.48
2019-07-19T09:00+02:00,7450.14,28797.16,19959.61,49.43
2019-07-19T10:00+02:00,7447.51,27964.02,23785.51,47.86
2019-07-19T11:00+02:00,7440.64,27399.12,26898.42,47.03
2019-07-19T12:00+02:00,6767.63,27068.85,29279.26,44.01
2019-07-19T13:00+02:00,6075.97,26881.35,30317.39,39.59
2019-07-19T14:00+02:00,6056.99,26630.44,29604.61,39.4
2019-07-19T15:00+02:00,6175.42,26537.08,27855.22,39.2
2019-07-19T16:00+02:00,6212.22,26607.58,25115.97,39.36
2019-07-19T17:00+02:00,6225.35,27064.61,22066.32,46.21
2019-07-19T18:00+02:00,6243.97,28899.43,17497.46,51.27
2019-07-19T19:00+02:00,6255.79,29059.84,13091.49,55
2019-07-19T20:00+02:00,6267.17,28950.46,10264.82,53.99
2019-07-19T21:00+02:00,6279.12,28920.27,9474.27,57
2019-07-19T22:00+02:00,6282.01,28226.05,9842.79,50.6
2019-07-19T23:00+02:00,6285.12,27145.22,10746.92,44.92
2019-07-20T00:00+02:00,6297.33,25059,11288.88,41.21
2019-07-20T01:00+02:00,6291.71,23301.05,12087.53,38.08
2019-07-20T02:00+02:00,6295.79,21200.67,13329.32,36.81
2019-07-20T03:00+02:00,6292.99,19971.22,14581.18,35.61
2019-07-20T04:00+02:00,6291.83,19408.66,15971.02,34.36
2019-07-20T05:00+02:00,6282.49,18986.61,17939.53,34.03
2019-07-20T06:00+02:00,6296.72,18796.41,20467.69,35
2019-07-20T07:00+02:00,6298.01,18745.72,24225.33,35.9
2019-07-20T08:00+02:00,6285.94,18783.36,28095.43,36.79
2019-07-20T09:00+02:00,6193.68,18783.38,32766.67,36.8
2019-07-20T10:00+02:00,6136.94,17831.19,38065.42,35.04
2019-07-20T11:00+02:00,6107.94,16894.2,41896.54,32.91
2019-07-20T12:00+02:00,6160.28,15578.2,43616.21,31.63
2019-07-20T13:00+02:00,6162.59,14921.62,43129.58,27.79
2019-07-20T14:00+02:00,6175.07,15405.13,41544.17,27.98
2019-07-20T15:00+02:00,6177.25,15667.27,39317.86,28.81
2019-07-20T16:00+02:00,6186.4,16335.2,34448.66,31.51
2019-07-20T17:00+02:00,6196.23,18356.9,28500.84,34.74
2019-07-20T18:00+02:00,6253.47,19829.68,24013.42,36.92
2019-07-20T19:00+02:00,6253.17,21280.37,20033.23,38.38
2019-07-20T20:00+02:00,6257.22,21481.85,17755.73,37.53
2019-07-20T21:00+02:00,6256.24,21526.66,18178.41,37.72
2019-07-20T22:00+02:00,6255.14,21299.58,18787.65,39.2
2019-07-20T23:00+02:00,6257.69,20489.2,19467.14,37.29
2019-07-21T00:00+02:00,6261.15,19335.66,19121.4,34.5
2019-07-21T01:00+02:00,6269.42,18307.39,17526.55,32.4
2019-07-21T02:00+02:00,6269.47,17244.06,18164.75,31.98
2019-07-21T03:00+02:00,6274.98,16428.48,19221.51,30.27
2019-07-21T04:00+02:00,6283.95,15816.83,20284.39,30
2019-07-21T05:00+02:00,6287.03,15642.27,20851.34,30.03
2019-07-21T06:00+02:00,6289.86,15019.69,21703.84,29.88
2019-07-21T07:00+02:00,6288.21,15227.98,22966.4,30.67
2019-07-21T08:00+02:00,6280.78,14833.57,25963.46,31.02
2019-07-21T09:00+02:00,6270.54,13886.13,31034.83,31.01
2019-07-21T10:00+02:00,6263.5,12943.72,36958.54,29.69
2019-07-21T11:00+02:00,6231.46,12576.93,42240.09,29.31
2019-07-21T12:00+02:00,6201.79,11740.59,45067.21,28.72
2019-07-21T13:00+02:00,6034.91,11434.97,46297.63,13.05
2019-07-21T14:00+02:00,5728.75,11408.82,45361.02,9.75
2019-07-21T15:00+02:00,6033.31,11593.74,42816.36,20.86
2019-07-21T16:00+02:00,6225.47,12253.57,39563.13,28.04
2019-07-21T17:00+02:00,6179.1,13835.02,33357.36,32.02
2019-07-21T18:00+02:00,6259.84,18140.69,26136.08,35.9
2019-07-21T19:00+02:00,6260.57,21611.61,19477.75,42.42
2019-07-21T20:00+02:00,6266.61,22841.71,14620.51,43.6
2019-07-21T21:00+02:00,6275.05,23070.56,12351.86,44.92
2019-07-21T22:00+02:00,6280.7,23194.66,11280.43,46.62
2019-07-21T23:00+02:00,6288.03,23041.32,10651.32,40
2019-07-22T00:00+02:00,6289.31,21462.17,10085.32,37.47
2019-07-22T01:00+02:00,6298.83,20960.2,9652.1,35.11
2019-07-22T02:00+02:00,6304.42,21221.93,9369.89,34.23
2019-07-22T03:00+02:00,6306.1,21384.09,9510.26,34.22
2019-07-22T04:00+02:00,6311.33,21752.63,10142.47,34.16
2019-07-22T05:00+02:00,6317.86,22897.1,10997.36,36.18
2019-07-22T06:00+02:00,6317.94,24848.29,13774.91,42.9
2019-07-22T07:00+02:00,6312.67,25582.08,17915.05,47.69
2019-07-22T08:00+02:00,6304.32,25495.86,22682.43,48
2019-07-22T09:00+02:00,6287.33,25206.96,27371.53,46.47
2019-07-22T10:00+02:00,6271.74,24737.01,32371.12,44.45
2019-07-22T11:00+02:00,6260.78,24267.74,36624.91,42.2
2019-07-22T12:00+02:00,6251.32,23326.76,38872.19,38.35
2019-07-22T13:00+02:00,6247.89,22853.45,39828.53,38.39
2019-07-22T14:00+02:00,6235.37,22605.14,39242.4,38
2019-07-22T15:00+02:00,6230.81,22809.02,37261.44,38.31
2019-07-22T16:00+02:00,6220.85,23711.91,34334.2,39.76
2019-07-22T17:00+02:00,6217.19,25016.87,30157.26,44.98
2019-07-22T18:00+02:00,6215.91,26387.52,24584.25,48.98
2019-07-22T19:00+02:00,6217.27,27115.26,19456.39,53.94
2019-07-22T20:00+02:00,6221.3,27437.54,15252.98,53.34
2019-07-22T21:00+02:00,6225.31,27858.64,13444.81,50.59
2019-07-22T22:00+02:00,6237.92,28183.38,12984.58,51.87
2019-07-22T23:00+02:00,6243,27853.87,12459.02,43.36
2019-07-23T00:00+02:00,6250.8,27127.02,12144.72,38.61
2019-07-23T01:00+02:00,6265.58,25614.45,12031.58,37.58
2019-07-23T02:00+02:00,6270.09,24988.54,11710.84,36.98
2019-07-23T03:00+02:00,6277.34,24853.79,11483.93,36.52
2019-07-23T04:00+02:00,6285.27,25058.2,11203.51,36.32
2019-07-23T05:00+02:00,6285.35,26569.56,11065.13,37.7
2019-07-23T06:00+02:00,6285.57,28747.63,12075.8,45.15
2019-07-23T07:00+02:00,6284.33,30097.17,15054.79,53.96
2019-07-23T08:00+02:00,6273.86,30332.62,20059.64,50.98
2019-07-23T09:00+02:00,6252.93,30208.06,26222.73,49.65
2019-07-23T10:00+02:00,6238.25,29018.86,31419.26,46.47
2019-07-23T11:00+02:00,6220.69,28148.69,35078.04,44.3
2019-07-23T12:00+02:00,6207.62,27871.72,36891.28,40.97
2019-07-23T13:00+02:00,6202.39,27407.96,37260.24,40.23
2019-07-23T14:00+02:00,6204.77,27129.73,36325.81,40.17
2019-07-23T15:00+02:00,6190.34,27222.02,33783.38,40.95
2019-07-23T16:00+02:00,6190.47,28643.81,29725.58,44.9
2019-07-23T17:00+02:00,6190.25,31070.12,24178.4,52.97
2019-07-23T18:00+02:00,6187.91,31721.32,17910.47,57.71
2019-07-23T19:00+02:00,6189,32099.77,12614.11,62.98
2019-07-23T20:00+02:00,6189.16,32186.03,9863.62,63.41
2019-07-23T21:00+02:00,6195.09,32111.66,10024.32,59.42
2019-07-23T22:00+02:00,6204.96,31475.65,11290.41,55
2019-07-23T23:00+02:00,6211.95,30303.84,12546.75,45.5
2019-07-24T00:00+02:00,6216.38,28019.64,13621.63,42.25
2019-07-24T01:00+02:00,6223.12,27322.62,14308.27,39.65
2019-07-24T02:00+02:00,6226.92,26002.84,14506.72,38.48
2019-07-24T03:00+02:00,6235.36,24533.03,15093.54,38.14
2019-07-24T04:00+02:00,6233.78,24436.06,15678.32,37.94
2019-07-24T05:00+02:00,6239.3,26386,15970.24,38.53
2019-07-24T06:00+02:00,6246.45,27789.59,16636.84,45.78
2019-07-24T07:00+02:00,6245.83,29914.62,19063.14,53.06
2019-07-24T08:00+02:00,6236.48,30520.32,22410.18,57.35
2019-07-24T09:00+02:00,6212.42,30226.58,27109.13,57.75
2019-07-24T10:00+02:00,6191.54,30228.31,31423.01,51.44
2019-07-24T11:00+02:00,6177.33,30010.3,34671.39,47.46
2019-07-24T12:00+02:00,6160.15,29495.4,36798.03,45.65
2019-07-24T13:00+02:00,6152.89,29145.86,37906.49,44.08
2019-07-24T14:00+02:00,6148.53,29011.16,37617.1,45.12
2019-07-24T15:00+02:00,6137.89,29206.67,35585.61,47
2019-07-24T16:00+02:00,6135.92,29766.48,31658.61,50.63
2019-07-24T17:00+02:00,6130.34,30726.38,26429.39,57.75
2019-07-24T18:00+02:00,6127.39,30962.01,20368.43,68.13
2019-07-24T19:00+02:00,6132.62,31023.63,15250.98,74.06
2019-07-24T20:00+02:00,6134.37,30905.36,13639.14,68.16
2019-07-24T21:00+02:00,6140.34,30289.07,15191.57,59.36
2019-07-24T22:00+02:00,6147.84,29633.68,16780.92,57.81
2019-07-24T23:00+02:00,6161.78,28820,17578.85,49.8
2019-07-25T00:00+02:00,6181.37,29162.58,17604.23,45.62
2019-07-25T01:00+02:00,6187.76,28681.94,16744,42.05
2019-07-25T02:00+02:00,6189.44,28223.1,15611.47,39.58
2019-07-25T03:00+02:00,6202.39,27710.94,14210.18,39.09
2019-07-25T04:00+02:00,6212.36,27253.78,13495.11,38.9
2019-07-25T05:00+02:00,6216.17,28522.03,12966.11,40.67
2019-07-25T06:00+02:00,6226.53,30611.4,13519.92,47.07
2019-07-25T07:00+02:00,6219.22,31656.77,16010.76,58.94
2019-07-25T08:00+02:00,6210.75,32049.52,20054.99,55.31
2019-07-25T09:00+02:00,6193.12,32156.31,25291.81,56.7
2019-07-25T10:00+02:00,6175.48,31213.99,29868.08,52.78
2019-07-25T11:00+02:00,6153.48,30696.92,33407.87,50.65
2019-07-25T12:00+02:00,6128.73,29888.02,35511.43,47.85
2019-07-25T13:00+02:00,6119.95,29680.08,36052.52,46.94
2019-07-25T14:00+02:00,6116.35,29614.71,35326.1,45.69
2019-07-25T15:00+02:00,6117.05,29763.47,33336.23,47.78
2019-07-25T16:00+02:00,6117.09,29917.1,30417.83,50.15
2019-07-25T17:00+02:00,6116.35,30942.93,26214.43,56.85
2019-07-25T18:00+02:00,6115.95,30959.06,21977.28,62.05
2019-07-25T19:00+02:00,6109.08,30985.29,19295.36,69.58
2019-07-25T20:00+02:00,6107.41,30860.59,19268.18,61.86
2019-07-25T21:00+02:00,6112.54,30744.91,22246.89,56.75
2019-07-25T22:00+02:00,6123.48,29805.78,24100.65,50.74
2019-07-25T23:00+02:00,6124.24,28595.98,24502.82,41.88
2019-07-26T00:00+02:00,6127.64,25810.32,23731.93,38.65
2019-07-26T01:00+02:00,6147.34,24504.79,22365.12,37.73
2019-07-26T02:00+02:00,6168,23926.5,21322.67,37.19
2019-07-26T03:00+02:00,6185.26,23808.72,20411.21,36.57
2019-07-26T04:00+02:00,6187.68,24800.77,20166.67,36.37
2019-07-26T05:00+02:00,6193.37,26180.32,19677.08,38.49
2019-07-26T06:00+02:00,6200.94,27478.05,19002.32,43.08
2019-07-26T07:00+02:00,6195.45,28833.96,21011.86,49.66
2019-07-26T08:00+02:00,6195.41,28966.63,25203.03,54.18
2019-07-26T09:00+02:00,6111.92,28880.43,31543.62,55.89
2019-07-26T10:00+02:00,5874.51,27836.7,38434.54,53.66
2019-07-26T11:00+02:00,5877.55,26682.52,43604.92,48.31
2019-07-26T12:00+02:00,5840.81,25069.21,46763.67,39.6
2019-07-26T13:00+02:00,5994.69,23739.97,47761.77,39.03
2019-07-26T14:00+02:00,6065.89,22402.92,47686.73,38.72
2019-07-26T15:00+02:00,5958.81,22378.08,45563.66,38.85
2019-07-26T16:00+02:00,5922.5,23695.03,42762.95,39.36
2019-07-26T17:00+02:00,5934.64,24836.57,38446.57,49.19
2019-07-26T18:00+02:00,5936.26,26299.56,33371.26,52.07
2019-07-26T19:00+02:00,5942.65,26430.75,29635.65,53.62
2019-07-26T20:00+02:00,5950.39,25922.35,27085.6,52.06
2019-07-26T21:00+02:00,5974.73,25190.58,27667.72,48.97
2019-07-26T22:00+02:00,5975.78,24277.9,28811.39,48.14
2019-07-26T23:00+02:00,5969.67,21820.93,29654.37,38.67
2019-07-27T00:00+02:00,5979.46,20123.21,28880.32,39.01
2019-07-27T01:00+02:00,6138.89,18232.86,27861.43,37.59
2019-07-27T02:00+02:00,6187.01,16022.64,26886.99,37.01
2019-07-27T03:00+02:00,6190.92,15549.86,25777.96,36.04
2019-07-27T04:00+02:00,6196.37,16049.88,25320.46,35.1
2019-07-27T05:00+02:00,6203.9,16581.85,25074.73,35.28
2019-07-27T06:00+02:00,6207.18,16687.8,25157.79,34.2
2019-07-27T07:00+02:00,6209.55,17094.28,26453.56,36.05
2019-07-27T08:00+02:00,6206.19,17395.94,29037.47,37.42
2019-07-27T09:00+02:00,6200.75,17494.8,33424.17,39.43
2019-07-27T10:00+02:00,6191.01,16614.28,39608.94,38.16
2019-07-27T11:00+02:00,6176.95,15119.33,45079.94,36.89
2019-07-27T12:00+02:00,6166.91,13730.05,46733.9,34.9
2019-07-27T13:00+02:00,6159.94,12791.64,46051.58,33.71
2019-07-27T14:00+02:00,6156.7,12792.38,45233.46,32.92
2019-07-27T15:00+02:00,6155.27,13562.52,43107.81,32.74
2019-07-27T16:00+02:00,6154.3,15169.16,40052.78,33.85
2019-07-27T17:00+02:00,6150.09,16142.56,36347.85,35.62
2019-07-27T18:00+02:00,6152.5,17347.71,32555.83,38.79
2019-07-27T19:00+02:00,6324.39,17648.54,28495.29,38.94
2019-07-27T20:00+02:00,6539.16,17571.97,25559.48,37.91
2019-07-27T21:00+02:00,6555.49,17685.97,25096.92,36.19
2019-07-27T22:00+02:00,6774.82,17365.01,24955.43,36.19
2019-07-27T23:00+02:00,6892.78,16480.86,24971.73,34
2019-07-28T00:00+02:00,6895.08,14927.57,24329.6,30.98
2019-07-28T01:00+02:00,6903.09,13843.47,22899.16,30.02
2019-07-28T02:00+02:00,7064.72,12815.97,21486.68,28.2
2019-07-28T03:00+02:00,7237.93,12812.09,20616.7,26.27
2019-07-28T04:00+02:00,7267.78,13004.18,19826.58,27.1
2019-07-28T05:00+02:00,7266.05,13326.02,19243.78,26.8
2019-07-28T06:00+02:00,7278.65,13677.94,19314.15,25.6
2019-07-28T07:00+02:00,7282.33,14457.8,19753.96,28.1
2019-07-28T08:00+02:00,7283.49,15235.51,21718.85,30.05
2019-07-28T09:00+02:00,7286.74,15104.76,25426.94,30.28
2019-07-28T10:00+02:00,7381.22,14947.54,28347.82,32.06
2019-07-28T11:00+02:00,7447.62,15042.25,31517.9,32.61
2019-07-28T12:00+02:00,7474.48,14671.72,32753.5,31.68
2019-07-28T13:00+02:00,7474.11,13940.55,31947.93,29.32
2019-07-28T14:00+02:00,7470.64,13679.02,30626.8,28.45
2019-07-28T15:00+02:00,7468.54,13999.56,28279.56,28.45
2019-07-28T16:00+02:00,7459.33,14583.26,25142.16,30.05
2019-07-28T17:00+02:00,7452.12,16111.91,22423.63,34
2019-07-28T18:00+02:00,7452.95,17907.27,19442.65,38.37
2019-07-28T19:00+02:00,7458.13,18823.4,17038.72,40.03
2019-07-28T20:00+02:00,7464.13,19336.08,15992.3,40.3
2019-07-28T21:00+02:00,7471.9,19617.95,15795.84,40.87
2019-07-28T22:00+02:00,7482.08,19901.88,15635.01,41.46
2019-07-28T23:00+02:00,7485.81,19423.65,15584.13,39.01
2019-07-29T00:00+02:00,7493.63,19095.7,15177.63,35.77
2019-07-29T01:00+02:00,7507.03,18279.33,14916.43,34.05
2019-07-29T02:00+02:00,7536.83,17272.43,14583.18,32.65
2019-07-29T03:00+02:00,7559.96,17428.01,14126.08,32.46
2019-07-29T04:00+02:00,7595.77,17908.23,13534.14,32.7
2019-07-29T05:00+02:00,7600.75,20106.14,13304.27,35.43
2019-07-29T06:00+02:00,7605.07,23150.48,14035.29,40.75
2019-07-29T07:00+02:00,7607.07,24740.63,15096.39,51.95
2019-07-29T08:00+02:00,7595.84,25553.63,17017.96,57.4
2019-07-29T09:00+02:00,7598.64,26434.11,19292.68,51.51
2019-07-29T10:00+02:00,7605.88,26719.49,21770.16,48.84
2019-07-29T11:00+02:00,7610.24,27179.22,24173.46,48.29
2019-07-29T12:00+02:00,7598.96,27390.92,25922.15,47.35
2019-07-29T13:00+02:00,7593.05,27234.15,26729.02,45.72
2019-07-29T14:00+02:00,7588.4,27161.9,26637.98,45.3
2019-07-29T15:00+02:00,7580.12,26248.53,26008.8,45.13
2019-07-29T16:00+02:00,7580.89,25917.58,24312.73,44.95
2019-07-29T17:00+02:00,7570.07,26026.78,21630.69,45.21
2019-07-29T18:00+02:00,7565.28,26134.52,17741.74,49.5
2019-07-29T19:00+02:00,7562.73,26627.8,14144.85,60.74
2019-07-29T20:00+02:00,7556.03,26774.95,11457.75,60.5
2019-07-29T21:00+02:00,7556.08,26753.06,10111.87,53.23
2019-07-29T22:00+02:00,7551.06,26333.96,9796.08,49.38
2019-07-29T23:00+02:00,7557.81,25061.22,9880.16,43.25
2019-07-30T00:00+02:00,7573.67,24320.71,9864.02,38.8
2019-07-30T01:00+02:00,7579.41,23922.59,9857.39,38.35
2019-07-30T02:00+02:00,7580.15,23362.99,9984.26,38.16
2019-07-30T03:00+02:00,7592.07,23015.36,9798.34,38
2019-07-30T04:00+02:00,7599.96,23561.9,9688.17,38.16
2019-07-30T05:00+02:00,7601.8,24647.21,9672.1,39.54
2019-07-30T06:00+02:00,7596.36,25943.01,10507.85,48.5
2019-07-30T07:00+02:00,7601.09,26797.26,12883.74,54.98
2019-07-30T08:00+02:00,7596.84,26917.72,16056.9,56.16
2019-07-30T09:00+02:00,7563.86,26869.34,20087.39,54.25
2019-07-30T10:00+02:00,7543.46,26865.4,24409.42,49.9
2019-07-30T11:00+02:00,7527.87,26577.63,27695.6,45.96
2019-07-30T12:00+02:00,7516.99,26252.14,29787.58,41.75
2019-07-30T13:00+02:00,7547.42,26359.62,31135.91,40.65
2019-07-30T14:00+02:00,7533.25,26376.15,31474.64,40
2019-07-30T15:00+02:00,7520.11,26321.31,30416.61,39.95
2019-07-30T16:00+02:00,7530.33,26505.08,27503.85,39.78
2019-07-30T17:00+02:00,7524.79,26709.48,24145.62,42.04
2019-07-30T18:00+02:00,7518.81,26950,19893.68,46.91
2019-07-30T19:00+02:00,7515.63,26833.3,15876.51,53.66
2019-07-30T20:00+02:00,7514,26628.12,13293.27,52.99
2019-07-30T21:00+02:00,7529.63,26646.3,12922.27,47.88
2019-07-30T22:00+02:00,7538.14,26218.9,13504.89,43.66
2019-07-30T23:00+02:00,7548.15,25218.59,13668.14,38.66
2019-07-31T00:00+02:00,7557.47,22776.19,13434.21,37.98
2019-07-31T01:00+02:00,7568.31,21746.14,13962.99,37.54
2019-07-31T02:00+02:00,7580.89,22168.23,13764.56,35.98
2019-07-31T03:00+02:00,7587.33,22316.87,14240.73,35.78
2019-07-31T04:00+02:00,7585.65,21784.7,15087.73,36.19
2019-07-31T05:00+02:00,7591.87,22806.14,14867.68,38
2019-07-31T06:00+02:00,7589.05,25544.66,15692.63,44.12
2019-07-31T07:00+02:00,7571.98,26637.53,17201.12,61.11
2019-07-31T08:00+02:00,7554.48,26937.43,19499.4,61.94
2019-07-31T09:00+02:00,7527.33,27313.17,22103.13,59.78
2019-07-31T10:00+02:00,7526.94,27057.05,25496.23,51.47
2019-07-31T11:00+02:00,7537.13,26887.01,28177.98,50.71
2019-07-31T12:00+02:00,7547.65,27216.49,28844.72,47.7
2019-07-31T13:00+02:00,7549.07,27088.24,29146.48,45.83
2019-07-31T14:00+02:00,7506.92,26612.04,29926.24,44.01
2019-07-31T15:00+02:00,7497.88,25711.77,29761.4,43.17
2019-07-31T16:00+02:00,7463.84,25636.31,27956.67,43.21
2019-07-31T17:00+02:00,7477.33,26084.85,24567.81,47.9
2019-07-31T18:00+02:00,7506.72,26127.43,20961.15,52.02
2019-07-31T19:00+02:00,7570.33,25776.96,17245.24,55.93
2019-07-31T20:00+02:00,7563.53,26245.9,13236,65.71
2019-07-31T21:00+02:00,7558.51,26876.46,11171.88,69.95
2019-07-31T22:00+02:00,7561.57,26333.47,10766.91,54.51
2019-07-31T23:00+02:00,7577.73,25084.76,11032.92,42.62
