Datum (MESZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2019-10-21T10:00+02:00,9231.88,35536.45,22712.59,50.32
2019-10-21T11:00+02:00,9219.71,35087.44,24413.28,50.32
2019-10-21T12:00+02:00,9197.9,34969.71,25884.81,45.57
2019-10-21T13:00+02:00,9194.82,35144.62,25106.67,44.14
2019-10-21T14:00+02:00,9191.41,35350.4,22510.09,45.21
2019-10-21T15:00+02:00,9198.42,35739.52,19370.95,47.71
2019-10-21T16:00+02:00,9199.6,35948.59,15742.03,50.03
2019-10-21T17:00+02:00,9195.61,36578.78,12814.4,54.11
2019-10-21T18:00+02:00,9202.07,37101.98,12580.33,58.02
2019-10-21T19:00+02:00,9209.23,37334.3,12962.55,66.51
2019-10-21T20:00+02:00,9192.04,37263.15,13452.66,52.2
2019-10-21T21:00+02:00,9211.24,36715.9,14330.7,49.02
2019-10-21T22:00+02:00,9188.28,34406.01,15411.48,43
2019-10-21T23:00+02:00,9193.02,32496.14,15745.27,37.24
2019-10-22T00:00+02:00,9198.98,30798.59,15839.9,39.79
2019-10-22T01:00+02:00,9200.51,28529.23,15992.02,35.88
2019-10-22T02:00+02:00,9205.86,27136.43,15461.52,34.64
2019-10-22T03:00+02:00,9220.56,27133.82,15039.15,31.84
2019-10-22T04:00+02:00,9230.26,27914.85,15043.06,33.69
2019-10-22T05:00+02:00,9217.57,30696,15227.55,36.2
2019-10-22T06:00+02:00,9232.64,35393.02,15182.17,46.99
2019-10-22T07:00+02:00,9239.5,38046.06,15029.11,56.43
2019-10-22T08:00+02:00,9245.96,38690.18,16082.1,61.3
2019-10-22T09:00+02:00,9249.8,38431.77,19096.66,60
2019-10-22T10:00+02:00,9248.96,37630.8,21419.33,55.49
2019-10-22T11:00+02:00,9246.33,36991.39,24219.36,52.72
2019-10-22T12:00+02:00,9237.37,36063.9,25656.97,46.35
2019-10-22T13:00+02:00,9224.98,35410.98,25469.21,43.67
2019-10-22T14:00+02:00,9224.74,35590.86,24880.65,43.99
2019-10-22T15:00+02:00,9219.61,35981.8,22684.85,43.66
2019-10-22T16:00+02:00,9210.67,35924.54,19182.4,46.24
2019-10-22T17:00+02:00,9216.12,37086.84,15443.25,51.93
2019-10-22T18:00+02:00,9213.73,37886.74,14481.22,60
2019-10-22T19:00+02:00,9215.42,38131.22,14848.25,65.47
2019-10-22T20:00+02:00,9211.36,37090.82,15052.41,52.95
2019-10-22T21:00+02:00,9211.86,35023.08,15543.61,46.34
2019-10-22T22:00+02:00,9212.38,32777.58,15584.72,41.16
2019-10-22T23:00+02:00,9216.1,30933.68,15199.51,37.15
2019-10-23T00:00+02:00,9133.04,28893.75,14685.81,35.61
2019-10-23T01:00+02:00,8992.89,26574.4,13998.15,32.31
2019-10-23T02:00+02:00,8987.42,25610.92,13642.45,31.36
2019-10-23T03:00+02:00,8964.9,25278.37,13351.64,30.09
2019-10-23T04:00+02:00,8970.44,25567.23,13294.34,30.39
2019-10-23T05:00+02:00,9002.55,28640.95,13342.53,34.92
2019-10-23T06:00+02:00,9178.5,33570.3,13437.28,40.7
2019-10-23T07:00+02:00,9238.13,36153.59,13685.86,52.4
2019-10-23T08:00+02:00,9257.38,37161.64,14305.68,59.77
2019-10-23T09:00+02:00,9237.27,37617.18,16197.99,57.12
2019-10-23T10:00+02:00,9218.88,37698.95,18619.32,54.11
2019-10-23T11:00+02:00,9212.98,37837.5,20778.84,51.23
2019-10-23T12:00+02:00,9191.93,37713.15,22520.87,44.48
2019-10-23T13:00+02:00,9139.36,36935.7,23443.16,42.55
2019-10-23T14:00+02:00,9111.05,36647.35,22918.69,41.94
2019-10-23T15:00+02:00,9154.52,37148.92,20812.06,43.26
2019-10-23T16:00+02:00,9212.18,37490.63,17141.94,45.87
2019-10-23T17:00+02:00,9229.79,37914.9,14390.71,50.67
2019-10-23T18:00+02:00,9237.67,38047.16,16674.54,53.49
2019-10-23T19:00+02:00,9240.44,37555.7,20380.83,55.23
2019-10-23T20:00+02:00,9232.63,35351.76,21735.45,45.91
2019-10-23T21:00+02:00,9228.14,32675.61,22323.85,39.16
2019-10-23T22:00+02:00,9219.34,30406.35,21507.52,37.38
2019-10-23T23:00+02:00,9235.16,27792.86,20581.22,34.41
2019-10-24T00:00+02:00,9229.77,26434.68,19138,33.59
2019-10-24T01:00+02:00,9232.84,25787.71,17730.7,31.04
2019-10-24T02:00+02:00,9232,24741.58,16589.9,30.02
2019-10-24T03:00+02:00,9226.68,24381.08,15658.21,29.41
2019-10-24T04:00+02:00,9224.91,25538.39,15750.52,30.06
2019-10-24T05:00+02:00,9236.62,27673.13,15876.58,32.89
2019-10-24T06:00+02:00,9230.72,31674.67,16601.68,39.55
2019-10-24T07:00+02:00,9228.6,33523.06,16940.72,48.98
2019-10-24T08:00+02:00,9236.13,34364.28,17586.12,54.11
2019-10-24T09:00+02:00,9061.77,34332.1,18990.53,54.11
2019-10-24T10:00+02:00,9199.55,34141.18,20206.55,51.08
2019-10-24T11:00+02:00,9251.53,33986.59,22588.01,46.93
2019-10-24T12:00+02:00,9239.06,33119.72,25436.97,43.94
2019-10-24T13:00+02:00,9225.89,31811.35,26629.7,40.52
2019-10-24T14:00+02:00,9203.95,30947.98,26718.56,38
2019-10-24T15:00+02:00,9222.5,30789.18,24712.5,36.78
2019-10-24T16:00+02:00,9219.84,31636.16,20791.27,38.07
2019-10-24T17:00+02:00,9212.1,32871.26,18451.61,39.9
2019-10-24T18:00+02:00,9201,33085.69,21089.26,43.55
2019-10-24T19:00+02:00,9189.99,32553.13,23773.77,42.1
2019-10-24T20:00+02:00,9179.58,29255.04,26288.89,35.75
2019-10-24T21:00+02:00,9178.69,25591.44,28599.56,30.07
2019-10-24T22:00+02:00,9178.38,22573.92,30090.48,30.21
2019-10-24T23:00+02:00,9127.87,20030.85,30868.34,26.03
2019-10-25T00:00+02:00,9093.4,20191.97,30856.81,25.92
2019-10-25T01:00+02:00,9053.33,19511.22,30787.6,25.27
2019-10-25T02:00+02:00,9015.15,18027.35,29967.65,25.2
2019-10-25T03:00+02:00,9038.01,17990.26,28716.32,24.42
2019-10-25T04:00+02:00,9014.1,19088.76,28284.51,25.2
2019-10-25T05:00+02:00,9023,21591.13,28456.45,28.22
2019-10-25T06:00+02:00,9050.96,24782.49,30000.3,36.06
2019-10-25T07:00+02:00,9088.02,26648.13,30674.47,47.9
2019-10-25T08:00+02:00,9128.21,27173.37,31778.79,51.52
2019-10-25T09:00+02:00,9107.75,25293.77,34464.12,46.68
2019-10-25T10:00+02:00,9148.71,25526.17,38672.65,44.49
2019-10-25T11:00+02:00,9075.9,24321.76,43193.35,39.76
2019-10-25T12:00+02:00,9094.14,22634.56,45255.18,35.65
2019-10-25T13:00+02:00,9080.21,22588.51,44739.25,36.07
2019-10-25T14:00+02:00,9106.83,21721.31,41509.27,34.78
2019-10-25T15:00+02:00,9109.93,21623.56,35748.69,35.33
2019-10-25T16:00+02:00,9169.03,24112.16,28866.94,36.92
2019-10-25T17:00+02:00,9149.25,25325.75,23178.9,43.83
2019-10-25T18:00+02:00,9166.66,25822.51,23975.15,48.11
2019-10-25T19:00+02:00,9094.9,24616.79,27532.28,48.24
2019-10-25T20:00+02:00,9094.4,22657.76,30600.84,38.03
2019-10-25T21:00+02:00,8905.12,20973.17,33151.24,33.21
2019-10-25T22:00+02:00,8841.03,17701.56,34708.77,30.35
2019-10-25T23:00+02:00,8814.66,13778.98,35479.23,25.51
2019-10-26T00:00+02:00,8978.79,11932.98,36714.89,23.54
2019-10-26T01:00+02:00,8945.6,11295.9,36966.91,18.84
2019-10-26T02:00+02:00,8991.88,11308.43,36673.15,19.89
2019-10-26T03:00+02:00,8936.84,11456.45,36290.21,15.78
2019-10-26T04:00+02:00,8912.64,11500.66,36430.84,8.55
2019-10-26T05:00+02:00,8849.49,11625.99,36842.86,15.84
2019-10-26T06:00+02:00,8773,11672.15,38041.51,14.62
2019-10-26T07:00+02:00,8844.15,12915.56,37969.71,24.61
2019-10-26T08:00+02:00,8909.65,14006.41,38832.1,29.36
2019-10-26T09:00+02:00,8857.21,14106.86,41788.74,25.92
2019-10-26T10:00+02:00,8849.2,13320.22,45892.11,22.9
2019-10-26T11:00+02:00,8867.59,11798.24,49318.17,20.24
2019-10-26T12:00+02:00,8674.83,11172.69,51618.85,4.83
2019-10-26T13:00+02:00,8439.89,10749.21,52057.78,1.37
2019-10-26T14:00+02:00,8596.46,10585.13,50186.6,3.96
2019-10-26T15:00+02:00,8833.68,10819.37,45403.31,19.73
2019-10-26T16:00+02:00,8886.51,12641.78,39242.17,24.17
2019-10-26T17:00+02:00,8850.43,14445.18,35455.73,28.01
2019-10-26T18:00+02:00,8790.73,15042.97,36811.65,36.55
2019-10-26T19:00+02:00,8912.98,14820.88,38901.51,37.37
2019-10-26T20:00+02:00,8890.54,13744.61,40871.64,27.18
2019-10-26T21:00+02:00,8596.93,11430.27,41942.45,23.17
2019-10-26T22:00+02:00,8245.34,11086.06,41253.45,26.12
2019-10-26T23:00+02:00,7627.37,10632.39,42136.82,12.38
2019-10-27T00:00+02:00,6896.31,9975.11,41060.04,0.03
2019-10-27T01:00+02:00,6800.43,9688.81,39709.16,-34.57
2019-10-27T02:00+02:00,6836.29,9479.52,39433.99,-29.97
2019-10-27T02:00+01:00,6541.7,9136.79,38790.06,-9.97
2019-10-27T03:00+01:00,6606.93,9348.29,39292.16,0.12
2019-10-27T04:00+01:00,6735.78,9455.22,38661.22,5.5
2019-10-27T05:00+01:00,6865.53,9905.33,38416.33,17.28
2019-10-27T06:00+01:00,7026.42,9969.81,37439.45,20.54
2019-10-27T07:00+01:00,7211.76,10104.41,37607.34,25.09
2019-10-27T08:00+01:00,8209.58,10581.41,38930.56,28.85
2019-10-27T09:00+01:00,8690.75,11697.33,40367,28.91
2019-10-27T10:00+01:00,8810.37,11952.7,41412.19,27.95
2019-10-27T11:00+01:00,8829.87,13095.75,41423.14,30
2019-10-27T12:00+01:00,8818.72,14043.73,39353.54,28.44
2019-10-27T13:00+01:00,8878.2,14816.4,35572.09,28
2019-10-27T14:00+01:00,8861.41,15950.7,31461.09,28
2019-10-27T15:00+01:00,8927.76,17191.79,27214.67,31.1
2019-10-27T16:00+01:00,8944.06,18504.77,24040.83,36.3
2019-10-27T17:00+01:00,8948.39,19894.58,24567.74,44.44
2019-10-27T18:00+01:00,8944.78,21063.63,26122.48,45.9
2019-10-27T19:00+01:00,8895.45,21251.44,28029.06,41.32
2019-10-27T20:00+01:00,8959.2,20905.58,28961.85,36.06
2019-10-27T21:00+01:00,8968.7,20276.42,29186.62,34.06
2019-10-27T22:00+01:00,8948.42,19956.49,28958.21,29.85
2019-10-27T23:00+01:00,9071.66,15834.32,29197.01,25.82
2019-10-28T00:00+01:00,9123.96,19381.08,29290.97,26.4
2019-10-28T01:00+01:00,9109.89,18245.67,29140.51,26.6
2019-10-28T02:00+01:00,9088.48,17657.75,28803.33,26.9
2019-10-28T03:00+01:00,9156.16,18520.29,28158.99,27.64
2019-10-28T04:00+01:00,9187.38,20981.37,27129.54,27.93
2019-10-28T05:00+01:00,9177.61,24252.82,26357.68,30.97
2019-10-28T06:00+01:00,9195.45,29112.72,25617.23,40
2019-10-28T07:00+01:00,9276.95,32738.31,25024.57,48.47
2019-10-28T08:00+01:00,9291.17,34940.12,25184.1,45.93
2019-10-28T09:00+01:00,9295.78,35336.31,25857.32,44.01
2019-10-28T10:00+01:00,9268,34958.89,27740.63,43.06
2019-10-28T11:00+01:00,9263.15,35423.63,29135.91,42.33
2019-10-28T12:00+01:00,9261.37,35538.93,28205.55,40.58
2019-10-28T13:00+01:00,9255.47,36579.41,26256.72,43.28
2019-10-28T14:00+01:00,9258.26,38496.12,22819.79,48.83
2019-10-28T15:00+01:00,9267.18,39150.06,18097.6,51.42
2019-10-28T16:00+01:00,9251.22,39223.52,15086.15,54.99
2019-10-28T17:00+01:00,9279.58,39745.87,14981.05,61.23
2019-10-28T18:00+01:00,9252.27,39910.41,15364.01,63.62
2019-10-28T19:00+01:00,9239.66,39392.53,15865.66,57.39
2019-10-28T20:00+01:00,9273.14,39352.93,15432.43,48.69
2019-10-28T21:00+01:00,9279.83,38367.38,14717.25,41.62
2019-10-28T22:00+01:00,9293.93,36089.89,14173.13,40.23
2019-10-28T23:00+01:00,9280.15,33415.75,13725.86,36.55
2019-10-29T00:00+01:00,9300.5,32721.21,13348.06,37.02
2019-10-29T01:00+01:00,9299.51,31888.49,13120.52,36.6
2019-10-29T02:00+01:00,9299.37,31091.25,13578.02,35.83
2019-10-29T03:00+01:00,9299.79,30437.24,13857.59,35.22
2019-10-29T04:00+01:00,9297.52,31027.86,14068.14,35.17
2019-10-29T05:00+01:00,9298.75,33596.59,14214.03,36
2019-10-29T06:00+01:00,9308.44,37121.12,14294.92,43.26
2019-10-29T07:00+01:00,9309.82,38982.46,15060.55,53.5
2019-10-29T08:00+01:00,9314.69,39908.03,16969.35,55.81
2019-10-29T09:00+01:00,9313.8,40054.6,18739.98,55.01
2019-10-29T10:00+01:00,9314.35,39781.86,20230.18,51.56
2019-10-29T11:00+01:00,9307.74,39404.73,21783.21,51.46
2019-10-29T12:00+01:00,9307.02,39419.38,21408.5,47.32
2019-10-29T13:00+01:00,9306.42,39371.89,20112.27,47.75
2019-10-29T14:00+01:00,9207.24,39461.25,17848.64,52.3
2019-10-29T15:00+01:00,9122.26,39799.34,14782.82,55.01
2019-10-29T16:00+01:00,9302.15,40129.54,12204.81,57.2
2019-10-29T17:00+01:00,9308.92,40327.69,13108.59,62.44
2019-10-29T18:00+01:00,9316.73,40455.96,14728.81,66.18
2019-10-29T19:00+01:00,9305.53,39976.3,15205.1,60.75
2019-10-29T20:00+01:00,9313.21,39535.58,15564.9,53.91
2019-10-29T21:00+01:00,9306.37,37851.96,15703.49,45.91
2019-10-29T22:00+01:00,9315.9,35570.85,15295.99,40.91
2019-10-29T23:00+01:00,9314.07,33391.49,14993.88,38.62
2019-10-30T00:00+01:00,9318.44,31323.76,14456.08,37.92
2019-10-30T01:00+01:00,9324.93,30901.59,13833.62,36.86
2019-10-30T02:00+01:00,9329.99,30407.6,13338.05,36.14
2019-10-30T03:00+01:00,9333.4,29655.69,12882.34,35.58
2019-10-30T04:00+01:00,9337.58,30453.49,12817.09,36.15
2019-10-30T05:00+01:00,9337.88,33132.18,12886.33,38.25
2019-10-30T06:00+01:00,9339.29,37241.11,12877.24,46.67
2019-10-30T07:00+01:00,9342.2,38335.34,14045.56,54.12
2019-10-30T08:00+01:00,9341.42,38278.58,17532.7,57.6
2019-10-30T09:00+01:00,9339.24,37794.96,21133.78,54.37
2019-10-30T10:00+01:00,9340.41,37494.34,23414.71,50.39
2019-10-30T11:00+01:00,9328.84,37849.98,24581.64,48.92
2019-10-30T12:00+01:00,9320.3,37893.88,23862.28,47.31
2019-10-30T13:00+01:00,9308.36,38314.68,21835.83,46.37
2019-10-30T14:00+01:00,9309.13,38434.14,18545.51,49.95
2019-10-30T15:00+01:00,9311.08,38700.86,14865.4,54.03
2019-10-30T16:00+01:00,9316.85,38997.17,12366.01,56.17
2019-10-30T17:00+01:00,9314.05,39152.94,13020.02,61.57
2019-10-30T18:00+01:00,9321.38,39127.47,14200.74,66.7
2019-10-30T19:00+01:00,9320.82,38979.47,14978.81,60
2019-10-30T20:00+01:00,9324.39,37880.07,15850.53,53.59
2019-10-30T21:00+01:00,9324.97,35280.35,16274.86,44.61
2019-10-30T22:00+01:00,9330.83,32641.31,15916.14,41.79
2019-10-30T23:00+01:00,9331.52,30724.71,15469.9,37.47
2019-10-31T00:00+01:00,9338.9,30117.27,15026.12,36.2
2019-10-31T01:00+01:00,9338.61,28836.51,14458.81,34.98
2019-10-31T02:00+01:00,9342.03,28478.97,13928.26,33.94
2019-10-31T03:00+01:00,9342.49,28737.84,13559.25,33.16
2019-10-31T04:00+01:00,9342.54,29040.01,13595.66,33.86
2019-10-31T05:00+01:00,9345.31,30900.82,13909.99,35.84
2019-10-31T06:00+01:00,9352.42,33722.56,14366.38,41.98
2019-10-31T07:00+01:00,9358.98,35412.95,15877.11,46.68
2019-10-31T08:00+01:00,9351.47,35441.6,19879.76,48.37
2019-10-31T09:00+01:00,9340.19,35290.46,24326.34,45.21
2019-10-31T10:00+01:00,9340.1,34357.93,27402.75,40.52
2019-10-31T11:00+01:00,9332.36,33817.03,29299.32,40.1
2019-10-31T12:00+01:00,9315.99,32928.22,29499.07,39.38
2019-10-31T13:00+01:00,9304.52,33150.69,27546.57,40.15
2019-10-31T14:00+01:00,9308.35,34160.76,23191.26,43.95
2019-10-31T15:00+01:00,9306.87,35778.87,17603.56,47.75
2019-10-31T16:00+01:00,9307.26,36207.69,13789,51.08
2019-10-31T17:00+01:00,9303.61,36121.07,16132.53,56.01
2019-10-31T18:00+01:00,9294.37,35929.34,19091.73,55.44
2019-10-31T19:00+01:00,9275.3,34977.94,20946.96,50.35
2019-10-31T20:00+01:00,9233.77,32905.79,22535.37,47.93
2019-10-31T21:00+01:00,9231.66,28726.43,23825.26,43.12
2019-10-31T22:00+01:00,9248.54,26087.25,24077.4,40
2019-10-31T23:00+01:00,9252.77,23692.68,23679.27,37.23
