air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
8,0.18,-120,30.5,1.8,341,164,447,461,0.1,63,1017.7,8.1,50,2019-05-06T10:30:00+02:00,PT15M
9,0.18,-124,21.3,1.7,299,344,529,574,0.1,62,1017.6,8,48,2019-05-06T10:45:00+02:00,PT15M
9,0.18,-128,33.5,1.6,387,113,465,474,0.1,61.1,1017.6,7.9,46,2019-05-06T11:00:00+02:00,PT15M
9,0.18,-133,40.9,1.5,411,24,428,419,0.1,59.8,1017.6,7.8,45,2019-05-06T11:15:00+02:00,PT15M
9,0.18,-137,52.8,1.2,353,0,353,341,0.1,58.3,1017.5,7.7,43,2019-05-06T11:30:00+02:00,PT15M
9,0.18,-142,53.3,1,359,0,359,347,0.1,56.8,1017.4,7.6,41,2019-05-06T11:45:00+02:00,PT15M
9,0.18,-147,45,0.7,432,0,432,417,0.1,55.3,1017.3,7.5,40,2019-05-06T12:00:00+02:00,PT15M
9,0.18,-153,48.2,0.7,414,0,414,400,0.1,54.4,1017.3,7.5,39,2019-05-06T12:15:00+02:00,PT15M
10,0.18,-158,52.9,0.8,382,0,382,369,0.1,54,1017.3,7.5,38,2019-05-06T12:30:00+02:00,PT15M
10,0.18,-164,46.5,0.9,439,0,439,424,0.1,53.7,1017.2,7.5,37,2019-05-06T12:45:00+02:00,PT15M
10,0.18,-170,48.3,1,428,0,428,413,0.1,53.4,1017.2,7.5,37,2019-05-06T13:00:00+02:00,PT15M
10,0.18,-176,41.7,1.2,484,0,484,467,0,53.5,1017.2,7.6,37,2019-05-06T13:15:00+02:00,PT15M
10,0.18,178,35.5,1.5,459,96,536,545,0,54,1017.1,7.6,37,2019-05-06T13:30:00+02:00,PT15M
11,0.18,172,33.7,1.7,423,156,548,573,0,54.5,1017,7.7,37,2019-05-06T13:45:00+02:00,PT15M
11,0.18,166,55.7,2,364,0,364,351,0,55,1016.9,7.8,37,2019-05-06T14:00:00+02:00,PT15M
11,0.18,160,52.5,2.2,385,0,385,372,0,55.6,1016.9,7.9,38,2019-05-06T14:15:00+02:00,PT15M
11,0.18,154,62,2.4,303,0,303,293,0,56.2,1016.9,8,39,2019-05-06T14:30:00+02:00,PT15M
11,0.18,149,77.1,2.5,179,0,179,173,0,56.8,1016.8,8.1,40,2019-05-06T14:45:00+02:00,PT15M
11,0.18,144,80.5,2.7,149,0,149,144,0,57.4,1016.8,8.2,41,2019-05-06T15:00:00+02:00,PT15M
11,0.18,139,84.7,2.8,113,0,113,109,0.3,58,1016.8,8.1,42,2019-05-06T15:15:00+02:00,PT15M
11,0.18,134,84.8,2.7,109,0,109,106,0.3,58.6,1016.9,8,44,2019-05-06T15:30:00+02:00,PT15M
10,0.18,130,84.6,2.7,107,0,107,103,0.3,59.2,1016.9,7.9,46,2019-05-06T15:45:00+02:00,PT15M
10,0.18,125,84.8,2.6,101,0,101,98,0.3,59.8,1017,7.9,48,2019-05-06T16:00:00+02:00,PT15M
10,0.18,121,84.4,2.6,99,0,99,96,0.8,61,1017,7.6,49,2019-05-06T16:15:00+02:00,PT15M
9,0.18,117,79.7,2.8,122,0,122,118,0.8,63,1017.1,7.2,51,2019-05-06T16:30:00+02:00,PT15M
9,0.18,114,76.6,2.8,133,0,133,128,0.8,65.1,1017.1,6.8,53,2019-05-06T16:45:00+02:00,PT15M
9,0.18,110,72.8,3,144,0,144,139,0.8,67.2,1017.2,6.3,56,2019-05-06T17:00:00+02:00,PT15M
8,0.18,106,66,3.1,167,0,167,161,0.7,69.1,1017.1,6,58,2019-05-06T17:15:00+02:00,PT15M
8,0.18,103,63.7,3.3,164,0,164,158,0.7,70.7,1017,5.8,60,2019-05-06T17:30:00+02:00,PT15M
8,0.18,100,60.2,3.6,164,0,164,158,0.7,72.3,1016.9,5.6,62,2019-05-06T17:45:00+02:00,PT15M
8,0.18,97,60.6,3.8,147,0,147,141,0.7,74,1016.8,5.5,64,2019-05-06T18:00:00+02:00,PT15M
8,0.18,94,61.1,4,129,0,129,125,0.5,75.3,1016.7,5.5,67,2019-05-06T18:15:00+02:00,PT15M
8,0.18,91,60.4,4.1,115,0,115,111,0.5,76.2,1016.8,5.7,69,2019-05-06T18:30:00+02:00,PT15M
8,0.18,88,58.5,4.2,104,0,104,100,0.5,77.1,1016.8,5.9,71,2019-05-06T18:45:00+02:00,PT15M
8,0.18,85,54.8,4.3,95,0,95,92,0.5,78.1,1016.9,6.2,73,2019-05-06T19:00:00+02:00,PT15M
8,0.18,82,51,4.4,85,0,85,82,1,78.9,1017,6.2,76,2019-05-06T19:15:00+02:00,PT15M
8,0.18,79,51.2,4.3,67,0,67,64,1,79.5,1017.1,5.9,78,2019-05-06T19:30:00+02:00,PT15M
8,0.18,76,54,4.3,47,0,47,45,1,80.2,1017.2,5.6,80,2019-05-06T19:45:00+02:00,PT15M
7,0.18,73,46.5,4.2,38,0,38,36,1,80.9,1017.3,5.3,82,2019-05-06T20:00:00+02:00,PT15M
7,0.18,70,39.3,4.2,28,0,28,27,0.4,82.2,1017.3,5.1,85,2019-05-06T20:15:00+02:00,PT15M
7,0.18,67,59.2,4.3,10,0,10,10,0.4,84.2,1017.3,4.9,87,2019-05-06T20:30:00+02:00,PT15M
6,0.18,64,69.9,4.3,2,0,2,2,0.4,86.3,1017.4,4.7,89,2019-05-06T20:45:00+02:00,PT15M
6,0.18,61,69.2,4.4,0,0,0,0,0.4,88.4,1017.4,4.5,91,2019-05-06T21:00:00+02:00,PT15M
6,0.18,58,68.5,4.4,0,0,0,0,0.2,89.6,1017.5,4.4,93,2019-05-06T21:15:00+02:00,PT15M
6,0.18,55,70.5,4.5,0,0,0,0,0.2,89.7,1017.6,4.4,95,2019-05-06T21:30:00+02:00,PT15M
6,0.18,52,74.6,4.5,0,0,0,0,0.2,89.9,1017.7,4.4,96,2019-05-06T21:45:00+02:00,PT15M
6,0.18,49,74.4,4.6,0,0,0,0,0.2,90,1017.8,4.5,98,2019-05-06T22:00:00+02:00,PT15M
6,0.18,46,73.9,4.6,0,0,0,0,0.1,90.1,1017.9,4.5,100,2019-05-06T22:15:00+02:00,PT15M
6,0.18,43,73.9,4.5,0,0,0,0,0.1,90.1,1017.8,4.6,101,2019-05-06T22:30:00+02:00,PT15M
6,0.18,39,73.9,4.4,0,0,0,0,0.1,90.1,1017.7,4.6,103,2019-05-06T22:45:00+02:00,PT15M
6,0.18,36,63.6,4.3,0,0,0,0,0.1,90.1,1017.6,4.7,104,2019-05-06T23:00:00+02:00,PT15M
6,0.18,32,37.6,4.3,0,0,0,0,0.1,90.4,1017.6,4.7,106,2019-05-06T23:15:00+02:00,PT15M
6,0.18,29,37.1,4.3,0,0,0,0,0.1,91,1017.7,4.6,107,2019-05-06T23:30:00+02:00,PT15M
6,0.18,25,37.1,4.4,0,0,0,0,0.1,91.7,1017.7,4.6,108,2019-05-06T23:45:00+02:00,PT15M
6,0.18,21,37.1,4.4,0,0,0,0,0.1,92.3,1017.8,4.5,109,2019-05-07T00:00:00+02:00,PT15M
5,0.18,18,36.7,4.4,0,0,0,0,0,92.8,1017.7,4.5,109,2019-05-07T00:15:00+02:00,PT15M
5,0.18,14,35.8,4.3,0,0,0,0,0,93.1,1017.6,4.6,110,2019-05-07T00:30:00+02:00,PT15M
5,0.18,10,35.8,4.3,0,0,0,0,0,93.4,1017.5,4.6,111,2019-05-07T00:45:00+02:00,PT15M
5,0.18,6,35.8,4.2,0,0,0,0,0,93.7,1017.4,4.7,111,2019-05-07T01:00:00+02:00,PT15M
5,0.18,2,35.8,4.1,0,0,0,0,0,94,1017.4,4.8,111,2019-05-07T01:15:00+02:00,PT15M
5,0.18,-1,35.8,4,0,0,0,0,0,94.1,1017.5,4.9,111,2019-05-07T01:30:00+02:00,PT15M
5,0.18,-5,35.8,3.9,0,0,0,0,0,94.3,1017.6,5,111,2019-05-07T01:45:00+02:00,PT15M
5,0.18,-9,26.2,3.8,0,0,0,0,0,94.5,1017.7,5.1,111,2019-05-07T02:00:00+02:00,PT15M
4,0.18,-13,1.5,3.6,0,0,0,0,0,94.5,1017.7,5.1,110,2019-05-07T02:15:00+02:00,PT15M
4,0.18,-17,0,3.6,0,0,0,0,0,94.5,1017.7,5.1,110,2019-05-07T02:30:00+02:00,PT15M
4,0.18,-20,0,3.5,0,0,0,0,0,94.5,1017.8,5.1,109,2019-05-07T02:45:00+02:00,PT15M
4,0.18,-24,0,3.4,0,0,0,0,0,94.5,1017.8,5.1,108,2019-05-07T03:00:00+02:00,PT15M
4,0.18,-28,0,3.2,0,0,0,0,0,94.7,1017.8,5.1,107,2019-05-07T03:15:00+02:00,PT15M
4,0.18,-31,0,3.1,0,0,0,0,0,95,1017.8,5.1,106,2019-05-07T03:30:00+02:00,PT15M
4,0.18,-35,0,3,0,0,0,0,0,95.3,1017.8,5.2,105,2019-05-07T03:45:00+02:00,PT15M
4,0.18,-38,0,2.9,0,0,0,0,0,95.7,1017.8,5.2,103,2019-05-07T04:00:00+02:00,PT15M
3,0.18,-42,0,2.8,0,0,0,0,0,95.9,1017.8,5.3,102,2019-05-07T04:15:00+02:00,PT15M
3,0.18,-45,0,2.7,0,0,0,0,0,96.1,1017.8,5.3,100,2019-05-07T04:30:00+02:00,PT15M
3,0.18,-48,0,2.6,0,0,0,0,0,96.3,1017.9,5.4,99,2019-05-07T04:45:00+02:00,PT15M
3,0.18,-51,0,2.5,0,0,0,0,0,96.4,1017.9,5.5,97,2019-05-07T05:00:00+02:00,PT15M
3,0.18,-54,0,2.4,0,0,0,0,0,96.5,1017.9,5.5,95,2019-05-07T05:15:00+02:00,PT15M
3,0.18,-58,0,2.2,0,0,0,0,0,96.5,1017.9,5.5,93,2019-05-07T05:30:00+02:00,PT15M
3,0.18,-61,0,2,0,0,0,0,0,96.5,1018,5.4,91,2019-05-07T05:45:00+02:00,PT15M
2,0.18,-64,0,1.8,5,8,5,4,0,96.5,1018,5.4,89,2019-05-07T06:00:00+02:00,PT15M
2,0.18,-66,9.6,1.7,20,21,22,19,0,96.2,1018,5.3,87,2019-05-07T06:15:00+02:00,PT15M
2,0.18,-69,30.7,1.8,35,0,35,34,0,95.7,1018,5.1,85,2019-05-07T06:30:00+02:00,PT15M
3,0.18,-72,40,1.8,49,0,49,48,0,95.2,1018.1,4.9,83,2019-05-07T06:45:00+02:00,PT15M
3,0.18,-75,35.4,1.9,76,0,76,73,0,94.7,1018.1,4.8,81,2019-05-07T07:00:00+02:00,PT15M
3,0.18,-78,26.4,2,99,73,114,102,0,93.9,1018.2,4.5,78,2019-05-07T07:15:00+02:00,PT15M
3,0.18,-81,18,2.3,104,230,159,133,0,92.7,1018.3,4.1,76,2019-05-07T07:30:00+02:00,PT15M
4,0.18,-84,13.1,2.6,106,353,204,174,0,91.6,1018.4,3.7,74,2019-05-07T07:45:00+02:00,PT15M
4,0.18,-87,6.5,2.9,94,522,259,229,0,90.5,1018.5,3.3,72,2019-05-07T08:00:00+02:00,PT15M
5,0.18,-90,0.4,3,73,694,317,294,0.1,88.7,1018.5,3.1,69,2019-05-07T08:15:00+02:00,PT15M
5,0.18,-93,0,3.1,74,736,360,349,0.1,86.3,1018.5,3.1,67,2019-05-07T08:30:00+02:00,PT15M
6,0.18,-96,0,3.2,77,764,401,404,0.1,84,1018.4,3.1,65,2019-05-07T08:45:00+02:00,PT15M
6,0.18,-99,0,3.3,80,788,442,458,0.1,81.7,1018.4,3.1,63,2019-05-07T09:00:00+02:00,PT15M
7,0.18,-102,0,3.1,82,808,481,512,0,78.8,1018.4,3.1,60,2019-05-07T09:15:00+02:00,PT15M
7,0.18,-105,0,2.8,84,826,520,564,0,75.5,1018.4,3,58,2019-05-07T09:30:00+02:00,PT15M
7,0.18,-109,2.2,2.5,106,784,545,599,0,72.2,1018.5,3,56,2019-05-07T09:45:00+02:00,PT15M
7,0.18,-112,6.3,2.2,146,694,556,617,0,69.2,1018.5,2.9,54,2019-05-07T10:00:00+02:00,PT15M
8,0.18,-116,6.8,1.9,156,694,584,654,0,66.6,1018.4,2.9,52,2019-05-07T10:15:00+02:00,PT15M
8,0.18,-120,15.7,1.7,242,485,556,614,0,64.6,1018.3,2.9,50,2019-05-07T10:30:00+02:00,PT15M
8,0.18,-124,14.5,1.4,240,521,589,659,0,62.6,1018.2,3,48,2019-05-07T10:45:00+02:00,PT15M
8,0.18,-128,17.3,1.2,275,457,592,659,0,60.6,1018.1,3,46,2019-05-07T11:00:00+02:00,PT15M
9,0.18,-133,15.3,0.9,264,507,628,708,0,58.4,1018,3.1,44,2019-05-07T11:15:00+02:00,PT15M
9,0.18,-137,15.8,0.5,276,499,643,728,0,55.9,1017.9,3.1,43,2019-05-07T11:30:00+02:00,PT15M
9,0.18,-142,17.7,0.1,302,456,645,726,0,53.5,1017.9,3.2,41,2019-05-07T11:45:00+02:00,PT15M
9,0.18,-147,16.1,-0.3,289,499,673,765,0,51.1,1017.8,3.2,40,2019-05-07T12:00:00+02:00,PT15M
10,0.18,-153,14,-0.5,271,553,701,806,0.1,49.6,1017.8,3.2,39,2019-05-07T12:15:00+02:00,PT15M
10,0.18,-158,25,-0.6,383,302,621,679,0.1,48.8,1017.7,3.3,38,2019-05-07T12:30:00+02:00,PT15M
10,0.18,-164,23.1,-0.6,371,342,643,712,0.1,47.9,1017.6,3.3,37,2019-05-07T12:45:00+02:00,PT15M
10,0.18,-170,25.6,-0.7,395,288,627,684,0.1,47.1,1017.5,3.3,37,2019-05-07T13:00:00+02:00,PT15M
10,0.18,-176,25.9,-0.7,398,283,626,683,0,46.5,1017.4,3.3,36,2019-05-07T13:15:00+02:00,PT15M
10,0.18,178,33.2,-0.7,452,138,564,585,0,46,1017.3,3.4,36,2019-05-07T13:30:00+02:00,PT15M
11,0.18,172,35.1,-0.8,463,103,546,557,0,45.6,1017.1,3.5,36,2019-05-07T13:45:00+02:00,PT15M
11,0.18,166,43,-0.8,449,34,476,469,0,45.1,1017,3.5,37,2019-05-07T14:00:00+02:00,PT15M
11,0.18,160,53.7,-0.8,382,0,382,369,0.1,44.7,1016.8,3.6,38,2019-05-07T14:15:00+02:00,PT15M
11,0.18,154,38.6,-0.8,463,47,500,496,0.1,44.4,1016.7,3.6,38,2019-05-07T14:30:00+02:00,PT15M
11,0.18,149,33.2,-0.7,433,129,533,549,0.1,44.1,1016.6,3.6,40,2019-05-07T14:45:00+02:00,PT15M
11,0.18,144,36.3,-0.7,442,73,497,499,0.1,43.9,1016.5,3.6,41,2019-05-07T15:00:00+02:00,PT15M
11,0.18,139,27.7,-0.7,380,229,549,583,0,43.8,1016.4,3.6,42,2019-05-07T15:15:00+02:00,PT15M
11,0.18,134,14,-0.6,263,514,634,716,0,43.9,1016.3,3.5,44,2019-05-07T15:30:00+02:00,PT15M
11,0.18,129,14.7,-0.5,263,491,607,680,0,44,1016.1,3.5,45,2019-05-07T15:45:00+02:00,PT15M
11,0.18,125,14.6,-0.4,254,488,584,651,0,44.1,1016,3.5,47,2019-05-07T16:00:00+02:00,PT15M
11,0.18,121,14.9,-0.4,245,478,558,616,0,44.1,1015.9,3.5,49,2019-05-07T16:15:00+02:00,PT15M
12,0.18,117,17.7,-0.3,256,411,513,555,0,44.1,1015.8,3.6,51,2019-05-07T16:30:00+02:00,PT15M
12,0.18,113,8.1,-0.2,169,624,543,600,0,44.2,1015.7,3.7,53,2019-05-07T16:45:00+02:00,PT15M
12,0.18,110,23.3,-0.1,270,274,426,443,0,44.2,1015.6,3.8,55,2019-05-07T17:00:00+02:00,PT15M
12,0.18,106,19,-0.1,232,350,420,439,0,44.3,1015.6,3.8,58,2019-05-07T17:15:00+02:00,PT15M
12,0.18,103,18.5,0,215,350,391,403,0,44.7,1015.5,3.8,60,2019-05-07T17:30:00+02:00,PT15M
12,0.18,100,6.7,0.2,134,590,412,426,0,45,1015.4,3.8,62,2019-05-07T17:45:00+02:00,PT15M
12,0.18,97,6.8,0.2,128,565,374,377,0,45.3,1015.3,3.8,64,2019-05-07T18:00:00+02:00,PT15M
12,0.18,93,5.3,0.3,112,573,341,334,0,45.5,1015.2,3.7,66,2019-05-07T18:15:00+02:00,PT15M
12,0.18,90,3.4,0.2,96,586,309,290,0,45.5,1015.1,3.5,69,2019-05-07T18:30:00+02:00,PT15M
12,0.18,87,0.4,0.2,77,613,277,247,0,45.4,1015,3.4,71,2019-05-07T18:45:00+02:00,PT15M
12,0.18,85,0,0.1,71,576,237,197,0,45.4,1014.9,3.2,73,2019-05-07T19:00:00+02:00,PT15M
11,0.18,82,0,0.1,66,524,197,150,0,45.7,1014.9,3,76,2019-05-07T19:15:00+02:00,PT15M
11,0.18,79,6,0.1,72,360,149,107,0,46.1,1014.8,2.7,78,2019-05-07T19:30:00+02:00,PT15M
11,0.18,76,8.5,0.2,66,260,111,74,0,46.6,1014.7,2.3,80,2019-05-07T19:45:00+02:00,PT15M
11,0.18,73,4.3,0.2,48,257,83,43,0,47.1,1014.6,2.1,82,2019-05-07T20:00:00+02:00,PT15M
11,0.18,70,19.8,0.4,38,70,46,35,0,48.9,1014.5,1.9,84,2019-05-07T20:15:00+02:00,PT15M
10,0.18,67,58.8,0.9,13,0,13,13,0,52.3,1014.5,2,86,2019-05-07T20:30:00+02:00,PT15M
10,0.18,64,75.9,1.3,2,0,2,2,0,56,1014.4,2.2,89,2019-05-07T20:45:00+02:00,PT15M
9,0.18,61,72.2,1.8,0,0,0,0,0,59.9,1014.3,2.5,91,2019-05-07T21:00:00+02:00,PT15M
9,0.18,58,75.7,2,0,0,0,0,0,62.7,1014.3,2.8,92,2019-05-07T21:15:00+02:00,PT15M
8,0.18,55,78.2,2,0,0,0,0,0,64.2,1014.4,3.2,94,2019-05-07T21:30:00+02:00,PT15M
8,0.18,52,70,1.9,0,0,0,0,0,65.7,1014.4,3.5,96,2019-05-07T21:45:00+02:00,PT15M
8,0.18,49,76.5,1.9,0,0,0,0,0,67.3,1014.5,3.9,98,2019-05-07T22:00:00+02:00,PT15M
7,0.18,46,75.9,1.9,0,0,0,0,0,68.3,1014.4,4.2,100,2019-05-07T22:15:00+02:00,PT15M
7,0.18,42,70.5,1.8,0,0,0,0,0,68.8,1014.4,4.5,101,2019-05-07T22:30:00+02:00,PT15M
7,0.18,39,61.9,1.8,0,0,0,0,0,69.3,1014.3,4.8,103,2019-05-07T22:45:00+02:00,PT15M
7,0.18,36,59.7,1.7,0,0,0,0,0,69.7,1014.2,5,104,2019-05-07T23:00:00+02:00,PT15M
7,0.18,32,68.4,1.7,0,0,0,0,0,70.3,1014.1,5.2,105,2019-05-07T23:15:00+02:00,PT15M
7,0.18,29,59.9,1.6,0,0,0,0,0,71,1014,5.4,106,2019-05-07T23:30:00+02:00,PT15M
6,0.18,25,42,1.6,0,0,0,0,0,71.8,1013.8,5.6,108,2019-05-07T23:45:00+02:00,PT15M
6,0.18,21,51.1,1.5,0,0,0,0,0,72.5,1013.7,5.9,108,2019-05-08T00:00:00+02:00,PT15M
